species,label_idx,filepath,group,fold
Carduelis carduelis,0,Streptopelia_decaocto/Streptopelia_decaocto_438_aug.jpg,Carduelis carduelis,0
Serinus serinus,7,Streptopelia_decaocto/Streptopelia_decaocto_439_aug.jpg,Serinus serinus,1
Ciconia ciconia,1,Streptopelia_decaocto/Streptopelia_decaocto_43_aug.jpg,Ciconia ciconia,1
Carduelis carduelis,0,Streptopelia_decaocto/Streptopelia_decaocto_440_aug.jpg,Carduelis carduelis,0
Emberiza calandra,4,Streptopelia_decaocto/Streptopelia_decaocto_441_aug.jpg,Emberiza calandra,3
Columba livia,2,Streptopelia_decaocto/Streptopelia_decaocto_442_aug.jpg,Columba livia,2
Delichon urbicum,3,Streptopelia_decaocto/Streptopelia_decaocto_443_aug.jpg,Delichon urbicum,4
Ciconia ciconia,1,Streptopelia_decaocto/Streptopelia_decaocto_444_aug.jpg,Ciconia ciconia,1
Turdus merula,10,Streptopelia_decaocto/Streptopelia_decaocto_445_aug.jpg,Turdus merula,4
Hirundo rustica,5,Streptopelia_decaocto/Streptopelia_decaocto_446_aug.jpg,Hirundo rustica,0
Turdus merula,10,Streptopelia_decaocto/Streptopelia_decaocto_447_aug.jpg,Turdus merula,4
Ciconia ciconia,1,Streptopelia_decaocto/Streptopelia_decaocto_448_aug.jpg,Ciconia ciconia,1
Delichon urbicum,3,Streptopelia_decaocto/Streptopelia_decaocto_449_aug.jpg,Delichon urbicum,4
Emberiza calandra,4,Streptopelia_decaocto/Streptopelia_decaocto_44_aug.jpg,Emberiza calandra,3
Serinus serinus,7,Streptopelia_decaocto/Streptopelia_decaocto_450_aug.jpg,Serinus serinus,1
Carduelis carduelis,0,Streptopelia_decaocto/Streptopelia_decaocto_451_aug.jpg,Carduelis carduelis,0
Ciconia ciconia,1,Streptopelia_decaocto/Streptopelia_decaocto_452_aug.jpg,Ciconia ciconia,1
Carduelis carduelis,0,Streptopelia_decaocto/Streptopelia_decaocto_453_aug.jpg,Carduelis carduelis,0
Turdus merula,10,Streptopelia_decaocto/Streptopelia_decaocto_454_aug.jpg,Turdus merula,4
Delichon urbicum,3,Streptopelia_decaocto/Streptopelia_decaocto_455_aug.jpg,Delichon urbicum,4
Carduelis carduelis,0,Streptopelia_decaocto/Streptopelia_decaocto_456_aug.jpg,Carduelis carduelis,0
Columba livia,2,Streptopelia_decaocto/Streptopelia_decaocto_457_aug.jpg,Columba livia,2
Hirundo rustica,5,Streptopelia_decaocto/Streptopelia_decaocto_458_aug.jpg,Hirundo rustica,0
Streptopelia decaocto,8,Streptopelia_decaocto/Streptopelia_decaocto_459_aug.jpg,Streptopelia decaocto,4
Columba livia,2,Streptopelia_decaocto/Streptopelia_decaocto_45_aug.jpg,Columba livia,2
Streptopelia decaocto,8,Streptopelia_decaocto/Streptopelia_decaocto_460_aug.jpg,Streptopelia decaocto,4
Streptopelia decaocto,8,Streptopelia_decaocto/Streptopelia_decaocto_461_aug.jpg,Streptopelia decaocto,4
Passer domesticus,6,Streptopelia_decaocto/Streptopelia_decaocto_462_aug.jpg,Passer domesticus,3
Hirundo rustica,5,Streptopelia_decaocto/Streptopelia_decaocto_463_aug.jpg,Hirundo rustica,0
Carduelis carduelis,0,Streptopelia_decaocto/Streptopelia_decaocto_464_aug.jpg,Carduelis carduelis,0
Columba livia,2,Streptopelia_decaocto/Streptopelia_decaocto_465_aug.jpg,Columba livia,2
Emberiza calandra,4,Streptopelia_decaocto/Streptopelia_decaocto_466_aug.jpg,Emberiza calandra,3
Serinus serinus,7,Streptopelia_decaocto/Streptopelia_decaocto_467_aug.jpg,Serinus serinus,1
Ciconia ciconia,1,Streptopelia_decaocto/Streptopelia_decaocto_468_aug.jpg,Ciconia ciconia,1
Ciconia ciconia,1,Streptopelia_decaocto/Streptopelia_decaocto_469_aug.jpg,Ciconia ciconia,1
Emberiza calandra,4,Streptopelia_decaocto/Streptopelia_decaocto_46_aug.jpg,Emberiza calandra,3
Streptopelia decaocto,8,Streptopelia_decaocto/Streptopelia_decaocto_470_aug.jpg,Streptopelia decaocto,4
Ciconia ciconia,1,Streptopelia_decaocto/Streptopelia_decaocto_471_aug.jpg,Ciconia ciconia,1
Turdus merula,10,Streptopelia_decaocto/Streptopelia_decaocto_472_aug.jpg,Turdus merula,4
Columba livia,2,Streptopelia_decaocto/Streptopelia_decaocto_473_aug.jpg,Columba livia,2
Emberiza calandra,4,Streptopelia_decaocto/Streptopelia_decaocto_474_aug.jpg,Emberiza calandra,3
Streptopelia decaocto,8,Streptopelia_decaocto/Streptopelia_decaocto_475_aug.jpg,Streptopelia decaocto,4
Delichon urbicum,3,Streptopelia_decaocto/Streptopelia_decaocto_476_aug.jpg,Delichon urbicum,4
Ciconia ciconia,1,Streptopelia_decaocto/Streptopelia_decaocto_477_aug.jpg,Ciconia ciconia,1
Passer domesticus,6,Streptopelia_decaocto/Streptopelia_decaocto_478_aug.jpg,Passer domesticus,3
Hirundo rustica,5,Streptopelia_decaocto/Streptopelia_decaocto_479_aug.jpg,Hirundo rustica,0
Delichon urbicum,3,Streptopelia_decaocto/Streptopelia_decaocto_47_aug.jpg,Delichon urbicum,4
Hirundo rustica,5,Streptopelia_decaocto/Streptopelia_decaocto_480_aug.jpg,Hirundo rustica,0
Turdus merula,10,Streptopelia_decaocto/Streptopelia_decaocto_481_aug.jpg,Turdus merula,4
Hirundo rustica,5,Streptopelia_decaocto/Streptopelia_decaocto_482_aug.jpg,Hirundo rustica,0
Passer domesticus,6,Streptopelia_decaocto/Streptopelia_decaocto_483_aug.jpg,Passer domesticus,3
Turdus merula,10,Streptopelia_decaocto/Streptopelia_decaocto_484_aug.jpg,Turdus merula,4
Emberiza calandra,4,Streptopelia_decaocto/Streptopelia_decaocto_485_aug.jpg,Emberiza calandra,3
Sturnus unicolor,9,Streptopelia_decaocto/Streptopelia_decaocto_486_aug.jpg,Sturnus unicolor,2
Streptopelia decaocto,8,Streptopelia_decaocto/Streptopelia_decaocto_487_aug.jpg,Streptopelia decaocto,4
Ciconia ciconia,1,Streptopelia_decaocto/Streptopelia_decaocto_488_aug.jpg,Ciconia ciconia,1
Turdus merula,10,Streptopelia_decaocto/Streptopelia_decaocto_489_aug.jpg,Turdus merula,4
Carduelis carduelis,0,Streptopelia_decaocto/Streptopelia_decaocto_48_aug.jpg,Carduelis carduelis,0
Turdus merula,10,Streptopelia_decaocto/Streptopelia_decaocto_490_aug.jpg,Turdus merula,4
Passer domesticus,6,Streptopelia_decaocto/Streptopelia_decaocto_491_aug.jpg,Passer domesticus,3
Ciconia ciconia,1,Streptopelia_decaocto/Streptopelia_decaocto_492_aug.jpg,Ciconia ciconia,1
Carduelis carduelis,0,Streptopelia_decaocto/Streptopelia_decaocto_493_aug.jpg,Carduelis carduelis,0
Emberiza calandra,4,Streptopelia_decaocto/Streptopelia_decaocto_494_aug.jpg,Emberiza calandra,3
Hirundo rustica,5,Streptopelia_decaocto/Streptopelia_decaocto_495_aug.jpg,Hirundo rustica,0
Passer domesticus,6,Streptopelia_decaocto/Streptopelia_decaocto_496_aug.jpg,Passer domesticus,3
Streptopelia decaocto,8,Streptopelia_decaocto/Streptopelia_decaocto_497_aug.jpg,Streptopelia decaocto,4
Turdus merula,10,Streptopelia_decaocto/Streptopelia_decaocto_498_aug.jpg,Turdus merula,4
Ciconia ciconia,1,Streptopelia_decaocto/Streptopelia_decaocto_499_aug.jpg,Ciconia ciconia,1
Hirundo rustica,5,Streptopelia_decaocto/Streptopelia_decaocto_49_aug.jpg,Hirundo rustica,0
Sturnus unicolor,9,Streptopelia_decaocto/Streptopelia_decaocto_4_aug.jpg,Sturnus unicolor,2
Ciconia ciconia,1,Streptopelia_decaocto/Streptopelia_decaocto_500_aug.jpg,Ciconia ciconia,1
Serinus serinus,7,Streptopelia_decaocto/Streptopelia_decaocto_501_aug.jpg,Serinus serinus,1
Ciconia ciconia,1,Streptopelia_decaocto/Streptopelia_decaocto_502_aug.jpg,Ciconia ciconia,1
Serinus serinus,7,Streptopelia_decaocto/Streptopelia_decaocto_503_aug.jpg,Serinus serinus,1
Hirundo rustica,5,Streptopelia_decaocto/Streptopelia_decaocto_504_aug.jpg,Hirundo rustica,0
Ciconia ciconia,1,Streptopelia_decaocto/Streptopelia_decaocto_505_aug.jpg,Ciconia ciconia,1
Delichon urbicum,3,Streptopelia_decaocto/Streptopelia_decaocto_506_aug.jpg,Delichon urbicum,4
Sturnus unicolor,9,Streptopelia_decaocto/Streptopelia_decaocto_507_aug.jpg,Sturnus unicolor,2
Passer domesticus,6,Streptopelia_decaocto/Streptopelia_decaocto_508_aug.jpg,Passer domesticus,3
Turdus merula,10,Streptopelia_decaocto/Streptopelia_decaocto_509_aug.jpg,Turdus merula,4
Passer domesticus,6,Streptopelia_decaocto/Streptopelia_decaocto_50_aug.jpg,Passer domesticus,3
Emberiza calandra,4,Streptopelia_decaocto/Streptopelia_decaocto_510_aug.jpg,Emberiza calandra,3
Carduelis carduelis,0,Streptopelia_decaocto/Streptopelia_decaocto_511_aug.jpg,Carduelis carduelis,0
Serinus serinus,7,Streptopelia_decaocto/Streptopelia_decaocto_512_aug.jpg,Serinus serinus,1
Hirundo rustica,5,Streptopelia_decaocto/Streptopelia_decaocto_513_aug.jpg,Hirundo rustica,0
Turdus merula,10,Streptopelia_decaocto/Streptopelia_decaocto_514_aug.jpg,Turdus merula,4
Serinus serinus,7,Streptopelia_decaocto/Streptopelia_decaocto_515_aug.jpg,Serinus serinus,1
Sturnus unicolor,9,Streptopelia_decaocto/Streptopelia_decaocto_516_aug.jpg,Sturnus unicolor,2
Ciconia ciconia,1,Streptopelia_decaocto/Streptopelia_decaocto_517_aug.jpg,Ciconia ciconia,1
Hirundo rustica,5,Streptopelia_decaocto/Streptopelia_decaocto_518_aug.jpg,Hirundo rustica,0
Carduelis carduelis,0,Streptopelia_decaocto/Streptopelia_decaocto_519_aug.jpg,Carduelis carduelis,0
Delichon urbicum,3,Streptopelia_decaocto/Streptopelia_decaocto_51_aug.jpg,Delichon urbicum,4
Streptopelia decaocto,8,Streptopelia_decaocto/Streptopelia_decaocto_520_aug.jpg,Streptopelia decaocto,4
Passer domesticus,6,Streptopelia_decaocto/Streptopelia_decaocto_521_aug.jpg,Passer domesticus,3
Turdus merula,10,Streptopelia_decaocto/Streptopelia_decaocto_522_aug.jpg,Turdus merula,4
Columba livia,2,Streptopelia_decaocto/Streptopelia_decaocto_523_aug.jpg,Columba livia,2
Streptopelia decaocto,8,Streptopelia_decaocto/Streptopelia_decaocto_524_aug.jpg,Streptopelia decaocto,4
Turdus merula,10,Streptopelia_decaocto/Streptopelia_decaocto_525_aug.jpg,Turdus merula,4
Passer domesticus,6,Streptopelia_decaocto/Streptopelia_decaocto_526_aug.jpg,Passer domesticus,3
Columba livia,2,Streptopelia_decaocto/Streptopelia_decaocto_527_aug.jpg,Columba livia,2
Passer domesticus,6,Streptopelia_decaocto/Streptopelia_decaocto_528_aug.jpg,Passer domesticus,3
Turdus merula,10,Streptopelia_decaocto/Streptopelia_decaocto_529_aug.jpg,Turdus merula,4
Turdus merula,10,Streptopelia_decaocto/Streptopelia_decaocto_52_aug.jpg,Turdus merula,4
Streptopelia decaocto,8,Streptopelia_decaocto/Streptopelia_decaocto_530_aug.jpg,Streptopelia decaocto,4
Columba livia,2,Streptopelia_decaocto/Streptopelia_decaocto_531_aug.jpg,Columba livia,2
Streptopelia decaocto,8,Streptopelia_decaocto/Streptopelia_decaocto_532_aug.jpg,Streptopelia decaocto,4
Carduelis carduelis,0,Streptopelia_decaocto/Streptopelia_decaocto_533_aug.jpg,Carduelis carduelis,0
Turdus merula,10,Streptopelia_decaocto/Streptopelia_decaocto_534_aug.jpg,Turdus merula,4
Carduelis carduelis,0,Streptopelia_decaocto/Streptopelia_decaocto_535_aug.jpg,Carduelis carduelis,0
Hirundo rustica,5,Streptopelia_decaocto/Streptopelia_decaocto_536_aug.jpg,Hirundo rustica,0
Ciconia ciconia,1,Streptopelia_decaocto/Streptopelia_decaocto_537_aug.jpg,Ciconia ciconia,1
Emberiza calandra,4,Streptopelia_decaocto/Streptopelia_decaocto_538_aug.jpg,Emberiza calandra,3
Delichon urbicum,3,Streptopelia_decaocto/Streptopelia_decaocto_539_aug.jpg,Delichon urbicum,4
Streptopelia decaocto,8,Streptopelia_decaocto/Streptopelia_decaocto_53_aug.jpg,Streptopelia decaocto,4
Turdus merula,10,Streptopelia_decaocto/Streptopelia_decaocto_540_aug.jpg,Turdus merula,4
Passer domesticus,6,Streptopelia_decaocto/Streptopelia_decaocto_541_aug.jpg,Passer domesticus,3
Streptopelia decaocto,8,Streptopelia_decaocto/Streptopelia_decaocto_542_aug.jpg,Streptopelia decaocto,4
Streptopelia decaocto,8,Streptopelia_decaocto/Streptopelia_decaocto_543_aug.jpg,Streptopelia decaocto,4
Ciconia ciconia,1,Streptopelia_decaocto/Streptopelia_decaocto_544_aug.jpg,Ciconia ciconia,1
Passer domesticus,6,Streptopelia_decaocto/Streptopelia_decaocto_545_aug.jpg,Passer domesticus,3
Carduelis carduelis,0,Streptopelia_decaocto/Streptopelia_decaocto_546_aug.jpg,Carduelis carduelis,0
Passer domesticus,6,Streptopelia_decaocto/Streptopelia_decaocto_547_aug.jpg,Passer domesticus,3
Delichon urbicum,3,Streptopelia_decaocto/Streptopelia_decaocto_548_aug.jpg,Delichon urbicum,4
Turdus merula,10,Streptopelia_decaocto/Streptopelia_decaocto_549_aug.jpg,Turdus merula,4
Carduelis carduelis,0,Streptopelia_decaocto/Streptopelia_decaocto_54_aug.jpg,Carduelis carduelis,0
Delichon urbicum,3,Streptopelia_decaocto/Streptopelia_decaocto_550_aug.jpg,Delichon urbicum,4
Serinus serinus,7,Streptopelia_decaocto/Streptopelia_decaocto_551_aug.jpg,Serinus serinus,1
Hirundo rustica,5,Streptopelia_decaocto/Streptopelia_decaocto_552_aug.jpg,Hirundo rustica,0
Passer domesticus,6,Streptopelia_decaocto/Streptopelia_decaocto_553_aug.jpg,Passer domesticus,3
Hirundo rustica,5,Streptopelia_decaocto/Streptopelia_decaocto_554_aug.jpg,Hirundo rustica,0
Carduelis carduelis,0,Streptopelia_decaocto/Streptopelia_decaocto_555_aug.jpg,Carduelis carduelis,0
Delichon urbicum,3,Streptopelia_decaocto/Streptopelia_decaocto_556_aug.jpg,Delichon urbicum,4
Serinus serinus,7,Streptopelia_decaocto/Streptopelia_decaocto_557_aug.jpg,Serinus serinus,1
Sturnus unicolor,9,Streptopelia_decaocto/Streptopelia_decaocto_558_aug.jpg,Sturnus unicolor,2
Columba livia,2,Streptopelia_decaocto/Streptopelia_decaocto_559_aug.jpg,Columba livia,2
Turdus merula,10,Streptopelia_decaocto/Streptopelia_decaocto_55_aug.jpg,Turdus merula,4
Columba livia,2,Streptopelia_decaocto/Streptopelia_decaocto_560_aug.jpg,Columba livia,2
Columba livia,2,Streptopelia_decaocto/Streptopelia_decaocto_561_aug.jpg,Columba livia,2
Hirundo rustica,5,Streptopelia_decaocto/Streptopelia_decaocto_562_aug.jpg,Hirundo rustica,0
Delichon urbicum,3,Streptopelia_decaocto/Streptopelia_decaocto_563_aug.jpg,Delichon urbicum,4
Delichon urbicum,3,Streptopelia_decaocto/Streptopelia_decaocto_564_aug.jpg,Delichon urbicum,4
Turdus merula,10,Streptopelia_decaocto/Streptopelia_decaocto_565_aug.jpg,Turdus merula,4
Emberiza calandra,4,Streptopelia_decaocto/Streptopelia_decaocto_566_aug.jpg,Emberiza calandra,3
Hirundo rustica,5,Streptopelia_decaocto/Streptopelia_decaocto_567_aug.jpg,Hirundo rustica,0
Turdus merula,10,Streptopelia_decaocto/Streptopelia_decaocto_568_aug.jpg,Turdus merula,4
Hirundo rustica,5,Streptopelia_decaocto/Streptopelia_decaocto_569_aug.jpg,Hirundo rustica,0
Delichon urbicum,3,Streptopelia_decaocto/Streptopelia_decaocto_56_aug.jpg,Delichon urbicum,4
Serinus serinus,7,Streptopelia_decaocto/Streptopelia_decaocto_570_aug.jpg,Serinus serinus,1
Ciconia ciconia,1,Streptopelia_decaocto/Streptopelia_decaocto_571_aug.jpg,Ciconia ciconia,1
Sturnus unicolor,9,Streptopelia_decaocto/Streptopelia_decaocto_572_aug.jpg,Sturnus unicolor,2
Columba livia,2,Streptopelia_decaocto/Streptopelia_decaocto_573_aug.jpg,Columba livia,2
Passer domesticus,6,Streptopelia_decaocto/Streptopelia_decaocto_574_aug.jpg,Passer domesticus,3
Sturnus unicolor,9,Streptopelia_decaocto/Streptopelia_decaocto_575_aug.jpg,Sturnus unicolor,2
Carduelis carduelis,0,Streptopelia_decaocto/Streptopelia_decaocto_576_aug.jpg,Carduelis carduelis,0
Delichon urbicum,3,Streptopelia_decaocto/Streptopelia_decaocto_577_aug.jpg,Delichon urbicum,4
Emberiza calandra,4,Streptopelia_decaocto/Streptopelia_decaocto_578_aug.jpg,Emberiza calandra,3
Serinus serinus,7,Streptopelia_decaocto/Streptopelia_decaocto_579_aug.jpg,Serinus serinus,1
Serinus serinus,7,Streptopelia_decaocto/Streptopelia_decaocto_57_aug.jpg,Serinus serinus,1
Carduelis carduelis,0,Streptopelia_decaocto/Streptopelia_decaocto_580_aug.jpg,Carduelis carduelis,0
Hirundo rustica,5,Streptopelia_decaocto/Streptopelia_decaocto_581_aug.jpg,Hirundo rustica,0
Ciconia ciconia,1,Streptopelia_decaocto/Streptopelia_decaocto_582_aug.jpg,Ciconia ciconia,1
Carduelis carduelis,0,Streptopelia_decaocto/Streptopelia_decaocto_583_aug.jpg,Carduelis carduelis,0
Passer domesticus,6,Streptopelia_decaocto/Streptopelia_decaocto_584_aug.jpg,Passer domesticus,3
Sturnus unicolor,9,Streptopelia_decaocto/Streptopelia_decaocto_585_aug.jpg,Sturnus unicolor,2
Streptopelia decaocto,8,Streptopelia_decaocto/Streptopelia_decaocto_586_aug.jpg,Streptopelia decaocto,4
Turdus merula,10,Streptopelia_decaocto/Streptopelia_decaocto_587_aug.jpg,Turdus merula,4
Streptopelia decaocto,8,Streptopelia_decaocto/Streptopelia_decaocto_588_aug.jpg,Streptopelia decaocto,4
Hirundo rustica,5,Streptopelia_decaocto/Streptopelia_decaocto_589_aug.jpg,Hirundo rustica,0
Turdus merula,10,Streptopelia_decaocto/Streptopelia_decaocto_58_aug.jpg,Turdus merula,4
Passer domesticus,6,Streptopelia_decaocto/Streptopelia_decaocto_590_aug.jpg,Passer domesticus,3
Passer domesticus,6,Streptopelia_decaocto/Streptopelia_decaocto_591_aug.jpg,Passer domesticus,3
Streptopelia decaocto,8,Streptopelia_decaocto/Streptopelia_decaocto_592_aug.jpg,Streptopelia decaocto,4
Passer domesticus,6,Streptopelia_decaocto/Streptopelia_decaocto_593_aug.jpg,Passer domesticus,3
Sturnus unicolor,9,Streptopelia_decaocto/Streptopelia_decaocto_594_aug.jpg,Sturnus unicolor,2
Sturnus unicolor,9,Streptopelia_decaocto/Streptopelia_decaocto_595_aug.jpg,Sturnus unicolor,2
Passer domesticus,6,Streptopelia_decaocto/Streptopelia_decaocto_596_aug.jpg,Passer domesticus,3
Emberiza calandra,4,Streptopelia_decaocto/Streptopelia_decaocto_597_aug.jpg,Emberiza calandra,3
Carduelis carduelis,0,Streptopelia_decaocto/Streptopelia_decaocto_598_aug.jpg,Carduelis carduelis,0
Emberiza calandra,4,Streptopelia_decaocto/Streptopelia_decaocto_599_aug.jpg,Emberiza calandra,3
Turdus merula,10,Streptopelia_decaocto/Streptopelia_decaocto_59_aug.jpg,Turdus merula,4
Columba livia,2,Streptopelia_decaocto/Streptopelia_decaocto_5_aug.jpg,Columba livia,2
Columba livia,2,Streptopelia_decaocto/Streptopelia_decaocto_60_aug.jpg,Columba livia,2
Streptopelia decaocto,8,Streptopelia_decaocto/Streptopelia_decaocto_61_aug.jpg,Streptopelia decaocto,4
Emberiza calandra,4,Streptopelia_decaocto/Streptopelia_decaocto_62_aug.jpg,Emberiza calandra,3
Columba livia,2,Streptopelia_decaocto/Streptopelia_decaocto_63_aug.jpg,Columba livia,2
Serinus serinus,7,Streptopelia_decaocto/Streptopelia_decaocto_64_aug.jpg,Serinus serinus,1
Serinus serinus,7,Streptopelia_decaocto/Streptopelia_decaocto_65_aug.jpg,Serinus serinus,1
Passer domesticus,6,Streptopelia_decaocto/Streptopelia_decaocto_66_aug.jpg,Passer domesticus,3
Ciconia ciconia,1,Streptopelia_decaocto/Streptopelia_decaocto_67_aug.jpg,Ciconia ciconia,1
Sturnus unicolor,9,Streptopelia_decaocto/Streptopelia_decaocto_68_aug.jpg,Sturnus unicolor,2
Ciconia ciconia,1,Streptopelia_decaocto/Streptopelia_decaocto_69_aug.jpg,Ciconia ciconia,1
Hirundo rustica,5,Streptopelia_decaocto/Streptopelia_decaocto_6_aug.jpg,Hirundo rustica,0
Serinus serinus,7,Streptopelia_decaocto/Streptopelia_decaocto_70_aug.jpg,Serinus serinus,1
Streptopelia decaocto,8,Streptopelia_decaocto/Streptopelia_decaocto_71_aug.jpg,Streptopelia decaocto,4
Turdus merula,10,Streptopelia_decaocto/Streptopelia_decaocto_72_aug.jpg,Turdus merula,4
Ciconia ciconia,1,Streptopelia_decaocto/Streptopelia_decaocto_73_aug.jpg,Ciconia ciconia,1
Hirundo rustica,5,Streptopelia_decaocto/Streptopelia_decaocto_74_aug.jpg,Hirundo rustica,0
Passer domesticus,6,Streptopelia_decaocto/Streptopelia_decaocto_75_aug.jpg,Passer domesticus,3
Delichon urbicum,3,Streptopelia_decaocto/Streptopelia_decaocto_76_aug.jpg,Delichon urbicum,4
Streptopelia decaocto,8,Streptopelia_decaocto/Streptopelia_decaocto_77_aug.jpg,Streptopelia decaocto,4
Carduelis carduelis,0,Streptopelia_decaocto/Streptopelia_decaocto_78_aug.jpg,Carduelis carduelis,0
Columba livia,2,Streptopelia_decaocto/Streptopelia_decaocto_79_aug.jpg,Columba livia,2
Sturnus unicolor,9,Streptopelia_decaocto/Streptopelia_decaocto_7_aug.jpg,Sturnus unicolor,2
Hirundo rustica,5,Streptopelia_decaocto/Streptopelia_decaocto_80_aug.jpg,Hirundo rustica,0
Sturnus unicolor,9,Streptopelia_decaocto/Streptopelia_decaocto_81_aug.jpg,Sturnus unicolor,2
Emberiza calandra,4,Streptopelia_decaocto/Streptopelia_decaocto_82_aug.jpg,Emberiza calandra,3
Ciconia ciconia,1,Streptopelia_decaocto/Streptopelia_decaocto_83_aug.jpg,Ciconia ciconia,1
Carduelis carduelis,0,Streptopelia_decaocto/Streptopelia_decaocto_84_aug.jpg,Carduelis carduelis,0
Passer domesticus,6,Streptopelia_decaocto/Streptopelia_decaocto_85_aug.jpg,Passer domesticus,3
Sturnus unicolor,9,Streptopelia_decaocto/Streptopelia_decaocto_86_aug.jpg,Sturnus unicolor,2
Ciconia ciconia,1,Streptopelia_decaocto/Streptopelia_decaocto_87_aug.jpg,Ciconia ciconia,1
Carduelis carduelis,0,Streptopelia_decaocto/Streptopelia_decaocto_88_aug.jpg,Carduelis carduelis,0
Passer domesticus,6,Streptopelia_decaocto/Streptopelia_decaocto_89_aug.jpg,Passer domesticus,3
Passer domesticus,6,Streptopelia_decaocto/Streptopelia_decaocto_8_aug.jpg,Passer domesticus,3
Emberiza calandra,4,Streptopelia_decaocto/Streptopelia_decaocto_90_aug.jpg,Emberiza calandra,3
Delichon urbicum,3,Streptopelia_decaocto/Streptopelia_decaocto_91_aug.jpg,Delichon urbicum,4
Turdus merula,10,Streptopelia_decaocto/Streptopelia_decaocto_92_aug.jpg,Turdus merula,4
Ciconia ciconia,1,Streptopelia_decaocto/Streptopelia_decaocto_93_aug.jpg,Ciconia ciconia,1
Emberiza calandra,4,Streptopelia_decaocto/Streptopelia_decaocto_94_aug.jpg,Emberiza calandra,3
Serinus serinus,7,Streptopelia_decaocto/Streptopelia_decaocto_95_aug.jpg,Serinus serinus,1
Carduelis carduelis,0,Streptopelia_decaocto/Streptopelia_decaocto_96_aug.jpg,Carduelis carduelis,0
Emberiza calandra,4,Streptopelia_decaocto/Streptopelia_decaocto_97_aug.jpg,Emberiza calandra,3
Ciconia ciconia,1,Streptopelia_decaocto/Streptopelia_decaocto_98_aug.jpg,Ciconia ciconia,1
Turdus merula,10,Streptopelia_decaocto/Streptopelia_decaocto_99_aug.jpg,Turdus merula,4
